Date,Type,TransactionAmount,IpSource,AddressSource,BalanceSource,IpDestination,AddressDestination,BalanceDestination,Fraud
2022-06-17,Transfer,26.0,144.98.144.164,aleo16arammqhngnluy7y39yzgtxxumm8krzkleuhg0em77zy6yn5a5qs2kpcx8,343.0,168.143.201.52,aleo1gtczljn90q7xqv0gudkl3fejjls4nr8szl5e93du47llaa3yasgqstq0zk,669.0,0
2022-06-17,Deposit,2348.0,30.5.92.88,aleo1kq2s84c4amfvy6uzt0u4ygces9ml8f4pl078vpeqew25ula8xyqqv87frj,2468.0,,,,0
2022-06-18,Deposit,799.0,208.175.220.145,aleo1zswsqx4st8knp0cpas2ycd5pvsxltnymvlvw0aqy74070s8shv8qkq896j,3429.0,,,,0
2022-06-18,Withdraw,750.0,234.128.64.156,aleo1egk23l89vg5up5j7fe90gpcgqj9cm3g35xemx5sw7yx7q9g08q8qxxtkuf,343.0,,,,0
2022-06-18,Withdraw,95.0,31.33.246.144,aleo18rpa6lmddgpdcctvstuf3wgxay7gkykskudu6ha48y45qntzjuyqfwyar2,2143.0,,,,0
2022-06-18,Deposit,947.0,140.51.152.140,aleo1a7uj7zzxww8qc84cruk6ruyk2a9chsygmvsud5982s57249v6uxs8fzn7r,1036.0,,,,0
2022-06-18,Transfer,11.0,123.37.142.250,aleo1awxrtukerqph56ejlsv4lmvr4dwz7fyz2xnmk80h73xg4yyxju8sa5xp7q,2756.0,41.179.6.27,aleo14cyl74dtr8l2j8j5a2hre6qr6nmqktwgt4xmxtfwe9zp8gy6cuzq0j8ca0,1733.0,0
2022-06-18,Transfer,299.0,62.212.8.140,aleo1jwn97we6st6g8dwn8mhc28m3q8ay8v5udda2y4nxjaf259t2qq8q7a53ee,399.0,44.229.8.165,aleo1hddcdclmq62593ywvemh33qz83fkc3dqfunnxhlnqzruy08ejg9q870m6t,1113.0,0
2022-06-18,Deposit,390.0,99.102.138.72,aleo19vq8rd7vpyzaffaweyqt0cz8mesnedxqsp662zv8fycev8ewwcxqjyx8e6,2939.0,,,,0
2022-06-18,Withdraw,788.0,239.147.196.68,aleo1mfqp3ch40edvdjqkx2d5dp3qj6vaggmhzext2jamz92z5klrtufqfx7j5r,1952.0,,,,0
2022-06-18,Transfer,3908.0,125.105.225.238,aleo1w9r58f09knl006rk4zx4smgkeuw2qsqkqmg3hs4qle8msmexsvgs8q8es2,4131.0,18.184.80.146,aleo1a8jexwuvy3vwvh960vaypckfucchj288gsxvessml9f9vw4p2vzsy9ddkl,4415.0,1
2022-06-18,Transfer,4271.0,227.123.203.218,aleo1hs8sllgvpu79r72jjdqtmmm3m2ygeg6gduzl53erngdjktcunygskktygc,243.0,228.206.183.129,aleo1fuuy2jv28y4u03vf244sna4l3sux0lrhzvrkgezkgymq2v77wgyq0sgm5d,5901.0,1
2022-06-18,Transfer,45.0,227.32.121.79,aleo1q865tp9vryfrcytzfgxdzy32wy04m6hq374xfxr7du78vt3k5ursz8p8d4,5.0,182.98.121.172,aleo1s65yhzhttxj8fdkdh6rqzdey87z3e5fde3fljm3cwme8zjr825qq7l7td8,416.0,0
2022-06-18,Transfer,1111.0,184.71.2.24,aleo18rpa6lmddgpdcctvstuf3wgxay7gkykskudu6ha48y45qntzjuyqfwyar2,1032.0,41.198.103.37,aleo18n8wng3q0gpdu3wl02xqa8ak85xuqmcenfzgtcqjhwd7xel0jgrql9d5rh,3866.0,0
2022-06-18,Transfer,64.0,146.118.145.236,aleo1awxrtukerqph56ejlsv4lmvr4dwz7fyz2xnmk80h73xg4yyxju8sa5xp7q,2692.0,179.29.206.147,aleo1e5svtay5qsfmy90tdx2ty88yszcph343q2aws57yt58hhx5m3vzqvt3s4v,74.0,0
2022-06-18,Withdraw,109.0,27.70.245.246,aleo1jwn97we6st6g8dwn8mhc28m3q8ay8v5udda2y4nxjaf259t2qq8q7a53ee,290.0,,,,0
2022-06-18,Deposit,1863.0,83.56.147.237,aleo1kq2s84c4amfvy6uzt0u4ygces9ml8f4pl078vpeqew25ula8xyqqv87frj,4331.0,,,,0
2022-06-18,Transfer,814.0,69.201.229.236,aleo1tw2mc4j0lyvfr8p2al69js8kemqx2v2cpfjpge5p5h6cpjnzqupsf2x030,110.0,219.96.233.228,aleo1w9r58f09knl006rk4zx4smgkeuw2qsqkqmg3hs4qle8msmexsvgs8q8es2,4945.0,0
2022-06-18,Deposit,1373.0,130.130.180.145,aleo1kq2s84c4amfvy6uzt0u4ygces9ml8f4pl078vpeqew25ula8xyqqv87frj,5704.0,,,,0
2022-06-18,Withdraw,80.0,216.66.205.35,aleo1sgyks5ua7gddfjgrdad4vmk0ws52qc74qertng0flwe9eqq2u59q5uff0t,156.0,,,,0
2022-06-18,Withdraw,482.0,8.233.235.195,aleo1gtczljn90q7xqv0gudkl3fejjls4nr8szl5e93du47llaa3yasgqstq0zk,187.0,,,,0
2022-06-18,Transfer,55.0,166.111.68.197,aleo1j36xcn4hwy5ghl0kxgzuujxmssdjjf6u7z9vz3sk5sw7xwrecvrqufr36w,1214.0,74.55.246.192,aleo1022vme7y4d55fznml40wq8l7r8ghc5q8593dg4r3cxjcs7p2lqxspgg7h9,2314.0,0
2022-06-18,Deposit,1883.0,79.121.230.70,aleo1kq2s84c4amfvy6uzt0u4ygces9ml8f4pl078vpeqew25ula8xyqqv87frj,7587.0,,,,0
2022-06-18,Deposit,48.0,189.112.41.81,aleo10jzdc7vm9vpyq0vhqqccr4emyr3gf3jayvjly9a7hwu6hrcwdurqf3n6wg,1763.0,,,,0
2022-06-18,Transfer,139.0,243.155.115.24,aleo1hddcdclmq62593ywvemh33qz83fkc3dqfunnxhlnqzruy08ejg9q870m6t,974.0,190.22.204.175,aleo10w5svq6naxt3uqvwr66sdzvvmyquklzx8n34qm5m2wa3k59jcgyqlz3ams,4009.0,0
2022-06-18,Transfer,132.0,168.244.193.200,aleo1gtczljn90q7xqv0gudkl3fejjls4nr8szl5e93du47llaa3yasgqstq0zk,55.0,106.2.102.219,aleo1gtczljn90q7xqv0gudkl3fejjls4nr8szl5e93du47llaa3yasgqstq0zk,319.0,0
2022-06-18,Deposit,883.0,179.187.144.101,aleo1q865tp9vryfrcytzfgxdzy32wy04m6hq374xfxr7du78vt3k5ursz8p8d4,888.0,,,,0
2022-06-19,Withdraw,148.0,169.7.227.103,aleo1fuuy2jv28y4u03vf244sna4l3sux0lrhzvrkgezkgymq2v77wgyq0sgm5d,5753.0,,,,0
2022-06-19,Deposit,146.0,219.95.110.81,aleo1a8jexwuvy3vwvh960vaypckfucchj288gsxvessml9f9vw4p2vzsy9ddkl,4561.0,,,,0
2022-06-19,Transfer,251.0,160.41.147.229,aleo1mrct7mytscfautmhk85nue2ygyqv4zlqvuzgf89pswdzts7yq5xqhzymnu,65.0,228.140.128.182,aleo1fuuy2jv28y4u03vf244sna4l3sux0lrhzvrkgezkgymq2v77wgyq0sgm5d,6004.0,0
2022-06-19,Withdraw,381.0,157.209.97.247,aleo1s65yhzhttxj8fdkdh6rqzdey87z3e5fde3fljm3cwme8zjr825qq7l7td8,35.0,,,,0
2022-06-19,Deposit,683.0,141.240.82.59,aleo1zrf2772r8t3xw8aqqdugksd7h8ustewwnrsce6zzz0y04nfmd58s6m30l9,731.0,,,,0
2022-06-19,Transfer,3.0,39.70.244.166,aleo1mrct7mytscfautmhk85nue2ygyqv4zlqvuzgf89pswdzts7yq5xqhzymnu,62.0,138.158.194.36,aleo1e5svtay5qsfmy90tdx2ty88yszcph343q2aws57yt58hhx5m3vzqvt3s4v,77.0,0
2022-06-19,Transfer,3244.0,180.134.209.196,aleo10w5svq6naxt3uqvwr66sdzvvmyquklzx8n34qm5m2wa3k59jcgyqlz3ams,765.0,235.118.115.172,aleo1tw2mc4j0lyvfr8p2al69js8kemqx2v2cpfjpge5p5h6cpjnzqupsf2x030,3354.0,1
2022-06-19,Deposit,378.0,135.64.192.161,aleo16pf7qtdh6xmy37nuds3ptqu26a2cwnwrtgyn8fuq728fseh8ksyq4wam7j,512.0,,,,0
2022-06-19,Deposit,46.0,126.88.229.29,aleo1sgyks5ua7gddfjgrdad4vmk0ws52qc74qertng0flwe9eqq2u59q5uff0t,202.0,,,,0
2022-06-19,Deposit,1114.0,247.224.79.59,aleo1d0k7zxf54d8ukj6tsgrnmfc3mnh72cv24eruccnwe5zwjx0uvvpstpp8pp,2074.0,,,,0
2022-06-19,Withdraw,3.0,170.100.9.207,aleo1mrct7mytscfautmhk85nue2ygyqv4zlqvuzgf89pswdzts7yq5xqhzymnu,59.0,,,,0
2022-06-19,Withdraw,173.0,12.212.163.48,aleo1jwn97we6st6g8dwn8mhc28m3q8ay8v5udda2y4nxjaf259t2qq8q7a53ee,117.0,,,,0
2022-06-19,Transfer,64.0,250.70.211.204,aleo1wfssw07wfdujejt6srw4vasznjvg0levkh6876933a8c54776szs93qk0n,458.0,205.169.205.217,aleo1zrf2772r8t3xw8aqqdugksd7h8ustewwnrsce6zzz0y04nfmd58s6m30l9,795.0,0
2022-06-19,Transfer,486.0,162.111.223.231,aleo18rpa6lmddgpdcctvstuf3wgxay7gkykskudu6ha48y45qntzjuyqfwyar2,546.0,23.235.39.205,aleo1rns9528mvqk5xkywztwyhdge0wvrqexxhqtlwv8qzyhjj56n6ypqh59zc2,674.0,0
2022-06-19,Deposit,905.0,190.210.101.177,aleo1gtczljn90q7xqv0gudkl3fejjls4nr8szl5e93du47llaa3yasgqstq0zk,1224.0,,,,0
2022-06-19,Withdraw,831.0,138.102.182.114,aleo1a7uj7zzxww8qc84cruk6ruyk2a9chsygmvsud5982s57249v6uxs8fzn7r,205.0,,,,0
2022-06-19,Transfer,347.0,115.160.166.211,aleo1gtczljn90q7xqv0gudkl3fejjls4nr8szl5e93du47llaa3yasgqstq0zk,877.0,133.65.254.168,aleo1qqwpwk9h3mqw98hejguhn0ew59s4tjhnpw4ph77rc0jpmenxru9qj5hnmx,347.0,0
2022-06-19,Withdraw,647.0,241.124.91.238,aleo1d0k7zxf54d8ukj6tsgrnmfc3mnh72cv24eruccnwe5zwjx0uvvpstpp8pp,1427.0,,,,0
2022-06-19,Transfer,735.0,109.67.227.132,aleo1hddcdclmq62593ywvemh33qz83fkc3dqfunnxhlnqzruy08ejg9q870m6t,239.0,163.200.27.126,aleo10w5svq6naxt3uqvwr66sdzvvmyquklzx8n34qm5m2wa3k59jcgyqlz3ams,1500.0,0
2022-06-19,Transfer,7.0,223.91.161.89,aleo1xwg4rgafeqkq0cxu8hwyc5lgce39zf9mnjjcqtr7e2lsn3kznurs5n39td,140.0,99.233.69.52,aleo1vpst4psefucyhsrjq368t7pzljlhz7c4e4arlglhr80698nufspssaw3ve,2803.0,0
2022-06-19,Withdraw,3175.0,232.127.184.176,aleo18n8wng3q0gpdu3wl02xqa8ak85xuqmcenfzgtcqjhwd7xel0jgrql9d5rh,691.0,,,,1
2022-06-19,Deposit,457.0,111.33.109.220,aleo1a7uj7zzxww8qc84cruk6ruyk2a9chsygmvsud5982s57249v6uxs8fzn7r,662.0,,,,0
2022-06-19,Withdraw,2593.0,15.4.57.163,aleo1kq2s84c4amfvy6uzt0u4ygces9ml8f4pl078vpeqew25ula8xyqqv87frj,4994.0,,,,1
2022-06-19,Deposit,1192.0,93.138.41.35,aleo1022vme7y4d55fznml40wq8l7r8ghc5q8593dg4r3cxjcs7p2lqxspgg7h9,3506.0,,,,0
2022-06-19,Deposit,1604.0,71.78.135.157,aleo1gyyfw5n062cahpv7mhggyfqksyt9s2m2dtvh2q0rpxq9vk3ams9qgx9a55,1650.0,,,,0
2022-06-20,Transfer,18.0,172.174.193.72,aleo1e5svtay5qsfmy90tdx2ty88yszcph343q2aws57yt58hhx5m3vzqvt3s4v,59.0,234.216.55.132,aleo1q865tp9vryfrcytzfgxdzy32wy04m6hq374xfxr7du78vt3k5ursz8p8d4,906.0,0
2022-06-20,Withdraw,73.0,207.69.51.212,aleo18n8wng3q0gpdu3wl02xqa8ak85xuqmcenfzgtcqjhwd7xel0jgrql9d5rh,618.0,,,,0
2022-06-20,Withdraw,877.0,188.212.150.21,aleo1awxrtukerqph56ejlsv4lmvr4dwz7fyz2xnmk80h73xg4yyxju8sa5xp7q,1815.0,,,,0
2022-06-20,Transfer,21.0,78.201.231.93,aleo1e5svtay5qsfmy90tdx2ty88yszcph343q2aws57yt58hhx5m3vzqvt3s4v,38.0,176.212.116.154,aleo1a8jexwuvy3vwvh960vaypckfucchj288gsxvessml9f9vw4p2vzsy9ddkl,4582.0,0
2022-06-20,Transfer,111.0,106.150.157.50,aleo1xwg4rgafeqkq0cxu8hwyc5lgce39zf9mnjjcqtr7e2lsn3kznurs5n39td,29.0,22.50.29.132,aleo1kq2s84c4amfvy6uzt0u4ygces9ml8f4pl078vpeqew25ula8xyqqv87frj,5105.0,0
2022-06-20,Withdraw,684.0,231.131.234.102,aleo15smp7h52q29z0wtnqd0zszucx2xlp0w9h6mj8gjlm7rdrlkhuszsyfxpjp,3129.0,,,,0
2022-06-20,Withdraw,1285.0,210.40.189.126,aleo1tw2mc4j0lyvfr8p2al69js8kemqx2v2cpfjpge5p5h6cpjnzqupsf2x030,2069.0,,,,0
2022-06-20,Withdraw,173.0,91.110.155.253,aleo1sgyks5ua7gddfjgrdad4vmk0ws52qc74qertng0flwe9eqq2u59q5uff0t,29.0,,,,0
2022-06-20,Withdraw,465.0,166.70.0.164,aleo18rpa6lmddgpdcctvstuf3wgxay7gkykskudu6ha48y45qntzjuyqfwyar2,81.0,,,,0
2022-06-20,Withdraw,111.0,212.114.88.102,aleo1xhgvysu5rg794fhzak3w4vrqayhf8xw7gkn5v2p7yvzfuelh5qrs0jjmmg,815.0,,,,0
2022-06-20,Transfer,612.0,110.42.155.174,aleo1gtczljn90q7xqv0gudkl3fejjls4nr8szl5e93du47llaa3yasgqstq0zk,265.0,183.153.56.156,aleo1vpst4psefucyhsrjq368t7pzljlhz7c4e4arlglhr80698nufspssaw3ve,3415.0,0
2022-06-20,Deposit,2438.0,162.151.53.63,aleo1awxrtukerqph56ejlsv4lmvr4dwz7fyz2xnmk80h73xg4yyxju8sa5xp7q,4253.0,,,,0
2022-06-20,Deposit,1299.0,247.236.143.61,aleo1y0df8gh3x86qurszuxvee5vkk9tqejranqvck36j0yjf6h3vygpspd57fu,14479.0,,,,0
2022-06-20,Deposit,2372.0,35.162.9.75,aleo1y0df8gh3x86qurszuxvee5vkk9tqejranqvck36j0yjf6h3vygpspd57fu,16851.0,,,,0
2022-06-20,Transfer,19.0,171.198.32.234,aleo1a8jexwuvy3vwvh960vaypckfucchj288gsxvessml9f9vw4p2vzsy9ddkl,4563.0,28.56.153.253,aleo10w5svq6naxt3uqvwr66sdzvvmyquklzx8n34qm5m2wa3k59jcgyqlz3ams,1519.0,0
2022-06-20,Transfer,512.0,173.3.84.249,aleo1zrf2772r8t3xw8aqqdugksd7h8ustewwnrsce6zzz0y04nfmd58s6m30l9,283.0,44.205.93.122,aleo1w9r58f09knl006rk4zx4smgkeuw2qsqkqmg3hs4qle8msmexsvgs8q8es2,5457.0,0
2022-06-20,Transfer,370.0,116.202.51.236,aleo16pf7qtdh6xmy37nuds3ptqu26a2cwnwrtgyn8fuq728fseh8ksyq4wam7j,142.0,150.225.35.176,aleo1nuc26rz7jjxenny20qv3sedhaf7kpj6eld9w7jevwmx6kxt2kgyquwe87z,904.0,0
2022-06-20,Withdraw,230.0,92.248.241.33,aleo10jzdc7vm9vpyq0vhqqccr4emyr3gf3jayvjly9a7hwu6hrcwdurqf3n6wg,1533.0,,,,0
2022-06-20,Transfer,219.0,56.215.95.19,aleo1krqpmsnlvc8e3vsf375p8nj9exv9g4t02mm7wznfqkpkj04y8sfq2ad5lq,455.0,194.92.197.216,aleo1gyyfw5n062cahpv7mhggyfqksyt9s2m2dtvh2q0rpxq9vk3ams9qgx9a55,1869.0,0
2022-06-20,Withdraw,8.0,194.44.48.66,aleo1xwg4rgafeqkq0cxu8hwyc5lgce39zf9mnjjcqtr7e2lsn3kznurs5n39td,21.0,,,,0
2022-06-20,Transfer,273.0,234.173.156.0,aleo1a7uj7zzxww8qc84cruk6ruyk2a9chsygmvsud5982s57249v6uxs8fzn7r,389.0,162.113.184.56,aleo10jzdc7vm9vpyq0vhqqccr4emyr3gf3jayvjly9a7hwu6hrcwdurqf3n6wg,1806.0,0
2022-06-20,Deposit,520.0,184.56.118.74,aleo18n8wng3q0gpdu3wl02xqa8ak85xuqmcenfzgtcqjhwd7xel0jgrql9d5rh,1138.0,,,,0
2022-06-20,Withdraw,753.0,183.96.83.206,aleo1nuc26rz7jjxenny20qv3sedhaf7kpj6eld9w7jevwmx6kxt2kgyquwe87z,151.0,,,,0
2022-06-20,Deposit,1412.0,219.70.84.143,aleo1xhgvysu5rg794fhzak3w4vrqayhf8xw7gkn5v2p7yvzfuelh5qrs0jjmmg,2227.0,,,,0
2022-06-20,Withdraw,1803.0,194.148.190.192,aleo1gyyfw5n062cahpv7mhggyfqksyt9s2m2dtvh2q0rpxq9vk3ams9qgx9a55,66.0,,,,1
2022-06-20,Deposit,556.0,106.64.76.82,aleo1d0k7zxf54d8ukj6tsgrnmfc3mnh72cv24eruccnwe5zwjx0uvvpstpp8pp,1983.0,,,,0
2022-06-20,Transfer,4994.0,132.234.94.172,aleo1kq2s84c4amfvy6uzt0u4ygces9ml8f4pl078vpeqew25ula8xyqqv87frj,111.0,212.4.55.46,aleo14xe9h5u4xc0fk2y7na9usvgqsxx04d39zs7r9rhh8rjwcv73yyysgdwm9z,7264.0,1
2022-06-20,Withdraw,22.0,157.108.166.154,aleo1fzawl85pq0g4cjvx5uwecrw0sc36qjvwtt4u5gh4smqhse8dsgzqdtqrxk,4.0,,,,0
2022-06-20,Transfer,1837.0,207.203.208.248,aleo1d0k7zxf54d8ukj6tsgrnmfc3mnh72cv24eruccnwe5zwjx0uvvpstpp8pp,146.0,35.242.90.63,aleo1022vme7y4d55fznml40wq8l7r8ghc5q8593dg4r3cxjcs7p2lqxspgg7h9,5343.0,1
2022-06-20,Deposit,2465.0,139.166.9.71,aleo16pf7qtdh6xmy37nuds3ptqu26a2cwnwrtgyn8fuq728fseh8ksyq4wam7j,2607.0,,,,0
2022-06-20,Deposit,2275.0,98.116.89.95,aleo1hddcdclmq62593ywvemh33qz83fkc3dqfunnxhlnqzruy08ejg9q870m6t,2514.0,,,,0
2022-06-20,Deposit,921.0,152.22.150.149,aleo16arammqhngnluy7y39yzgtxxumm8krzkleuhg0em77zy6yn5a5qs2kpcx8,1264.0,,,,0
2022-06-20,Transfer,2594.0,136.161.168.39,aleo15smp7h52q29z0wtnqd0zszucx2xlp0w9h6mj8gjlm7rdrlkhuszsyfxpjp,535.0,70.124.253.194,aleo1mrct7mytscfautmhk85nue2ygyqv4zlqvuzgf89pswdzts7yq5xqhzymnu,2653.0,1
2022-06-20,Transfer,313.0,188.238.137.240,aleo1qqwpwk9h3mqw98hejguhn0ew59s4tjhnpw4ph77rc0jpmenxru9qj5hnmx,34.0,242.86.216.46,aleo15797jxh0ulf9fl5fune2n74r4k8z495vjrl9fq0kcxffqc8n0cqqthyjjq,460.0,0
2022-06-20,Transfer,4.0,76.45.122.43,aleo1zrf2772r8t3xw8aqqdugksd7h8ustewwnrsce6zzz0y04nfmd58s6m30l9,279.0,181.80.176.44,aleo1jwn97we6st6g8dwn8mhc28m3q8ay8v5udda2y4nxjaf259t2qq8q7a53ee,121.0,0
2022-06-20,Deposit,1610.0,162.172.75.57,aleo15797jxh0ulf9fl5fune2n74r4k8z495vjrl9fq0kcxffqc8n0cqqthyjjq,2070.0,,,,0
2022-06-20,Transfer,1934.0,243.78.168.84,aleo14xe9h5u4xc0fk2y7na9usvgqsxx04d39zs7r9rhh8rjwcv73yyysgdwm9z,5330.0,140.133.10.212,aleo1y0df8gh3x86qurszuxvee5vkk9tqejranqvck36j0yjf6h3vygpspd57fu,18785.0,1
2022-06-20,Transfer,18.0,189.106.199.37,aleo1s65yhzhttxj8fdkdh6rqzdey87z3e5fde3fljm3cwme8zjr825qq7l7td8,17.0,88.209.200.181,aleo1q865tp9vryfrcytzfgxdzy32wy04m6hq374xfxr7du78vt3k5ursz8p8d4,924.0,0
2022-06-20,Transfer,263.0,142.107.243.72,aleo1hddcdclmq62593ywvemh33qz83fkc3dqfunnxhlnqzruy08ejg9q870m6t,2251.0,148.41.114.72,aleo1zswsqx4st8knp0cpas2ycd5pvsxltnymvlvw0aqy74070s8shv8qkq896j,3692.0,0
2022-06-20,Transfer,1841.0,2.154.230.182,aleo1fuuy2jv28y4u03vf244sna4l3sux0lrhzvrkgezkgymq2v77wgyq0sgm5d,4163.0,84.119.35.241,aleo1awxrtukerqph56ejlsv4lmvr4dwz7fyz2xnmk80h73xg4yyxju8sa5xp7q,6094.0,1
2022-06-20,Transfer,1482.0,255.159.148.12,aleo1x6umtzdzjssx8t89xhpj2cev35cv93s4h2ms9608l0jpzu0g4yzsnt684g,178.0,41.32.210.180,aleo1nuc26rz7jjxenny20qv3sedhaf7kpj6eld9w7jevwmx6kxt2kgyquwe87z,1633.0,0
2022-06-20,Deposit,249.0,138.152.221.176,aleo1rns9528mvqk5xkywztwyhdge0wvrqexxhqtlwv8qzyhjj56n6ypqh59zc2,923.0,,,,0
2022-06-20,Deposit,2258.0,26.157.191.219,aleo1awxrtukerqph56ejlsv4lmvr4dwz7fyz2xnmk80h73xg4yyxju8sa5xp7q,8352.0,,,,0
2022-06-20,Withdraw,688.0,214.181.85.252,aleo18n8wng3q0gpdu3wl02xqa8ak85xuqmcenfzgtcqjhwd7xel0jgrql9d5rh,450.0,,,,0
2022-06-20,Deposit,655.0,220.95.215.252,aleo1fzawl85pq0g4cjvx5uwecrw0sc36qjvwtt4u5gh4smqhse8dsgzqdtqrxk,659.0,,,,0
2022-06-20,Deposit,567.0,161.71.170.67,aleo16pf7qtdh6xmy37nuds3ptqu26a2cwnwrtgyn8fuq728fseh8ksyq4wam7j,3174.0,,,,0
2022-06-20,Withdraw,64.0,159.104.80.242,aleo1hs8sllgvpu79r72jjdqtmmm3m2ygeg6gduzl53erngdjktcunygskktygc,179.0,,,,0
2022-06-20,Deposit,1211.0,251.113.97.160,aleo1gtczljn90q7xqv0gudkl3fejjls4nr8szl5e93du47llaa3yasgqstq0zk,1476.0,,,,0
2022-06-20,Transfer,85.0,137.143.182.110,aleo1kq2s84c4amfvy6uzt0u4ygces9ml8f4pl078vpeqew25ula8xyqqv87frj,26.0,228.138.249.78,aleo14cyl74dtr8l2j8j5a2hre6qr6nmqktwgt4xmxtfwe9zp8gy6cuzq0j8ca0,1818.0,0
2022-06-20,Transfer,26.0,232.236.54.182,aleo18rpa6lmddgpdcctvstuf3wgxay7gkykskudu6ha48y45qntzjuyqfwyar2,55.0,117.121.235.8,aleo18n8wng3q0gpdu3wl02xqa8ak85xuqmcenfzgtcqjhwd7xel0jgrql9d5rh,476.0,0
2022-06-20,Withdraw,147.0,129.235.108.246,aleo1x6umtzdzjssx8t89xhpj2cev35cv93s4h2ms9608l0jpzu0g4yzsnt684g,31.0,,,,0
2022-06-20,Deposit,1765.0,134.92.125.48,aleo1egk23l89vg5up5j7fe90gpcgqj9cm3g35xemx5sw7yx7q9g08q8qxxtkuf,2108.0,,,,0
2022-06-20,Transfer,2.0,39.96.118.88,aleo1x6umtzdzjssx8t89xhpj2cev35cv93s4h2ms9608l0jpzu0g4yzsnt684g,29.0,197.1.51.233,aleo19vq8rd7vpyzaffaweyqt0cz8mesnedxqsp662zv8fycev8ewwcxqjyx8e6,2941.0,0
2022-06-20,Deposit,282.0,167.94.255.226,aleo1hs8sllgvpu79r72jjdqtmmm3m2ygeg6gduzl53erngdjktcunygskktygc,461.0,,,,0
2022-06-20,Transfer,6.0,225.66.92.3,aleo1s65yhzhttxj8fdkdh6rqzdey87z3e5fde3fljm3cwme8zjr825qq7l7td8,11.0,140.232.143.145,aleo1j36xcn4hwy5ghl0kxgzuujxmssdjjf6u7z9vz3sk5sw7xwrecvrqufr36w,1220.0,0
2022-06-20,Deposit,446.0,76.215.0.152,aleo16pf7qtdh6xmy37nuds3ptqu26a2cwnwrtgyn8fuq728fseh8ksyq4wam7j,3620.0,,,,0
2022-06-20,Transfer,3214.0,130.205.241.178,aleo1awxrtukerqph56ejlsv4lmvr4dwz7fyz2xnmk80h73xg4yyxju8sa5xp7q,5138.0,178.169.221.102,aleo19vq8rd7vpyzaffaweyqt0cz8mesnedxqsp662zv8fycev8ewwcxqjyx8e6,6155.0,1
2022-06-20,Withdraw,4059.0,97.222.142.223,aleo1awxrtukerqph56ejlsv4lmvr4dwz7fyz2xnmk80h73xg4yyxju8sa5xp7q,1079.0,,,,1
2022-06-20,Deposit,299.0,193.204.128.111,aleo1vpst4psefucyhsrjq368t7pzljlhz7c4e4arlglhr80698nufspssaw3ve,3714.0,,,,0
2022-06-20,Withdraw,29.0,19.247.125.142,aleo1x6umtzdzjssx8t89xhpj2cev35cv93s4h2ms9608l0jpzu0g4yzsnt684g,0.0,,,,0
2022-06-20,Withdraw,36.0,36.33.100.26,aleo18rpa6lmddgpdcctvstuf3wgxay7gkykskudu6ha48y45qntzjuyqfwyar2,19.0,,,,0
2022-06-20,Withdraw,705.0,228.132.48.209,aleo1qp0j47wfxpg0mjudrm5lmxldmaeypry9ur555c2u63m7p85c6yzsn3sme2,171.0,,,,0
2022-06-20,Withdraw,3.0,125.188.61.251,aleo1kq2s84c4amfvy6uzt0u4ygces9ml8f4pl078vpeqew25ula8xyqqv87frj,23.0,,,,0
2022-06-20,Withdraw,371.0,125.130.227.108,aleo1mfqp3ch40edvdjqkx2d5dp3qj6vaggmhzext2jamz92z5klrtufqfx7j5r,1581.0,,,,0
2022-06-20,Transfer,225.0,32.24.208.214,aleo1a7uj7zzxww8qc84cruk6ruyk2a9chsygmvsud5982s57249v6uxs8fzn7r,164.0,228.163.45.175,aleo1rns9528mvqk5xkywztwyhdge0wvrqexxhqtlwv8qzyhjj56n6ypqh59zc2,1148.0,0
2022-06-20,Withdraw,1430.0,79.129.23.130,aleo1gtczljn90q7xqv0gudkl3fejjls4nr8szl5e93du47llaa3yasgqstq0zk,46.0,,,,0
2022-06-20,Deposit,1544.0,104.92.194.140,aleo1fuuy2jv28y4u03vf244sna4l3sux0lrhzvrkgezkgymq2v77wgyq0sgm5d,5707.0,,,,0
2022-06-20,Withdraw,623.0,98.177.140.220,aleo1rns9528mvqk5xkywztwyhdge0wvrqexxhqtlwv8qzyhjj56n6ypqh59zc2,525.0,,,,0
2022-06-20,Deposit,1861.0,226.157.31.212,aleo16pf7qtdh6xmy37nuds3ptqu26a2cwnwrtgyn8fuq728fseh8ksyq4wam7j,5481.0,,,,0
2022-06-20,Transfer,62.0,221.174.1.59,aleo1d0k7zxf54d8ukj6tsgrnmfc3mnh72cv24eruccnwe5zwjx0uvvpstpp8pp,84.0,77.173.191.83,aleo16arammqhngnluy7y39yzgtxxumm8krzkleuhg0em77zy6yn5a5qs2kpcx8,1326.0,0
2022-06-20,Deposit,44.0,132.97.133.93,aleo1w9r58f09knl006rk4zx4smgkeuw2qsqkqmg3hs4qle8msmexsvgs8q8es2,5501.0,,,,0
2022-06-20,Transfer,12.0,23.42.7.247,aleo1gyyfw5n062cahpv7mhggyfqksyt9s2m2dtvh2q0rpxq9vk3ams9qgx9a55,54.0,106.134.235.190,aleo14cyl74dtr8l2j8j5a2hre6qr6nmqktwgt4xmxtfwe9zp8gy6cuzq0j8ca0,1830.0,0
2022-06-20,Deposit,2461.0,90.236.112.230,aleo1mfqp3ch40edvdjqkx2d5dp3qj6vaggmhzext2jamz92z5klrtufqfx7j5r,4042.0,,,,0
